frame,iou,dice,gt_px,pred_px,latency_s
00476,0.0,0.0,2241,0,0.4082280449802056
00478,0.000351638047236711,0.0007030288827699338,249,50958,0.4271164020174183
00479,3.5192060671112595e-05,7.038164446712298e-05,9037,47796,0.42220867902506143
00480,0.0,0.0,1538,0,0.40760278998641297
00481,0.0,0.0,2263,0,0.40120676899095997
00482,0.0,0.0,961,5338,0.41680128301959485
00483,0.0,0.0,6204,0,0.4023509219987318
00484,0.0,0.0,302,584,0.41279242403106764
00485,0.0016423878891745215,0.0032793897483424823,1420,54688,0.4311242349795066
00486,0.0017094512371791158,0.003413068001041275,193,103526,0.44258903397712857
00487,0.001162145743641214,0.0023215934573275294,6542,69268,0.41794095997465774
00488,0.025496056753934244,0.04972433894019735,1437,27040,0.4249411710188724
00489,0.004730897009966778,0.009417242017829272,220,37583,0.4208888409775682
00490,0.0,0.0,1449,0,0.4027191990171559
00491,0.0,0.0,196,0,0.390472681960091
00492,0.0,0.0,373,18671,0.41324498201720417
00493,0.0004947653822557343,0.0009890414210547138,356,50198,0.4577093930565752
00494,0.011798857570933609,0.023322535863026378,3969,93276,0.4401227520429529
00495,0.00024715768660405336,0.0004941932295527551,99,101076,0.4329747939482331
00496,0.0,0.0,517,28009,0.40953944297507405
00497,0.0,0.0,893,85,0.4151572029804811
00498,0.006809463502376888,0.013526816640536697,809,54045,0.4232360149617307
00500,0.0,0.0,2040,0,0.39802520704688504
00501,0.0,0.0,1873,0,0.40667733701411635
00502,0.0,0.0,1031,19024,0.40931697096675634
00503,0.0,0.0,1856,0,0.40516232600202784
00504,0.0,0.0,468,7893,0.4161651320173405
00505,0.0,0.0,1728,597,0.4076340239844285
00506,0.0,0.0,2755,3319,0.4194476359989494
00507,0.0,0.0,11424,0,0.4081246599671431
00508,0.002305254058207665,0.004599904168663153,9167,1268,0.4117679360206239
00509,4.327880204275946e-05,8.655385813822652e-05,49,46165,0.4165372669813223
00510,0.0,0.0,33,67500,0.4297015669872053
00511,0.0,0.0,1473,0,0.4017396119888872
00512,5.96118079069102e-05,0.00011921650910218048,494,83387,0.44129887997405604
00513,0.0,0.0,1516,10149,0.4295960710151121
00514,0.0001637643976199574,0.00032747516646654295,4684,13638,0.4278747470234521
00515,0.0,0.0,8768,288,0.4029360029962845
00516,0.0014317673378076063,0.002859440621928335,3438,30135,0.4355075160274282
00518,0.0,0.0,10359,0,0.40305735397851095
00519,0.001201427982974049,0.002399972571742037,3463,25704,0.4181802630191669
00520,0.0,0.0,307,39021,0.4352268609800376
00521,0.0,0.0,2276,0,0.41515373304719105
00522,0.0076726342710997444,0.015228426395939087,1996,71682,0.4368489969638176
00523,0.0,0.0,1992,15709,0.41491418797522783
00524,0.0,0.0,2472,0,0.4016922829905525
00525,0.0049926790043445905,0.009935751988344598,6142,35727,0.42339482600800693
00526,0.0,0.0,1964,156632,0.429435154015664
00527,0.0,0.0,6157,0,0.39207316597457975
00528,0.0,0.0,363,50658,0.41705627797637135
00529,0.007340977031066712,0.014574959618346418,10437,202531,0.4215430520125665
00530,0.0,0.0,899,0,0.40903235296718776
00532,0.002205744321381641,0.0044017794427534535,1666,41044,0.43435181403765455
00533,0.007769669930810239,0.015419535162918082,3502,209734,0.4380629599909298
00534,0.0,0.0,8756,0,0.40966771997045726
00535,0.002654937391028689,0.005295814725526617,3457,21846,0.4315556699875742
00536,0.0017733032062466035,0.003540328336902213,1048,33977,0.4262030760291964
00537,0.00927213722763097,0.018373909049150206,792,3562,0.40897938003763556
00538,0.0003604489227492422,0.0007206380922744321,22,61035,0.44983028899878263
00539,0.003902304019926659,0.0077742704729347875,941,71606,0.4401213680393994
00540,0.004022082018927444,0.00801193936061582,3076,73310,0.43871101102558896
00541,0.0,0.0,2325,84539,0.42367697798181325
00542,0.0,0.0,871,0,0.40517339896177873
00543,0.0,0.0,748,2792,0.41078764299163595
00544,0.005688056127730319,0.011311770271253756,744,95439,0.43745549098821357
00545,0.0,0.0,474,1691,0.4104797159670852
00546,0.0,0.0,514,7936,0.41934240399859846
00547,0.0,0.0,375,53914,0.41017542098416016
00548,0.0,0.0,801,399,0.4066572040319443
00549,0.0,0.0,2453,0,0.4027880899957381
00550,0.06104570316121257,0.11506705692193439,5295,17596,0.4086927340249531
00551,0.00023400828664638595,0.0004679070791588682,303,145025,0.45082160097081214
00552,0.0,0.0,2167,0,0.41755958896828815
00553,0.0,0.0,769,0,0.40668393298983574
00554,0.00018857250612860644,0.0003770739064856712,1994,8614,0.41666839801473543
00555,0.0009266051503802942,0.0018514946962391514,3471,22454,0.42872557597002015
00556,9.366804046459348e-05,0.00018731853516905497,882,20472,0.42431748198578134
00557,0.0,0.0,35,4055,0.4134909879649058
00558,0.0008135372600065083,0.0016257519102584946,2134,34772,0.4274913370027207
00559,2.066158391702308e-05,4.132231404958678e-05,237,48163,0.4400006490177475
00560,0.0,0.0,630,0,0.39926520601147786
00561,0.0,0.0,534,12487,0.41548892098944634
00563,0.0,0.0,2193,3334,0.4130807430483401
00564,1.2766011770262852e-05,2.5531697602573594e-05,143,78191,0.44488199503393844
00565,0.0,0.0,1595,0,0.40150992601411417
00566,0.03295458277232275,0.06380645058735634,12982,49927,0.4279919809778221
00567,0.0,0.0,180,27556,0.4279822079697624
00568,0.001570048309178744,0.0031351742433377546,4156,4137,0.40590849600266665
00569,0.007699923973196131,0.015282176350349595,1016,112973,0.44690141902538016
00570,0.0004339213281765871,0.0008674662442483217,220,105836,0.44707876798929647
00571,0.00045464287801931584,0.0009088725436096522,119,153918,0.4456643569865264
00572,0.0,0.0,2103,2784,0.4136079110321589
00573,0.0,0.0,1964,1097,0.407722785952501
00574,0.0,0.0,614,11592,0.41019371699076146
00576,0.004653753326319698,0.009264392455433592,1167,80004,0.4384759209933691
00577,0.0,0.0,499,172,0.4059200870105997
00578,0.0,0.0,3476,116,0.40464293397963047
00579,0.0002384506009838295,0.00047678751169895285,250,113008,0.4344812629860826
00580,0.004578497128398731,0.00911526006476632,2173,22840,0.439570693008136
00581,0.0,0.0,467,32232,0.41652738000266254
00582,0.00036945605991905555,0.0007386392251003039,22,59547,0.4271306280279532
00583,0.0,0.0,1728,44,0.4014592419844121
00584,0.0,0.0,1152,126,0.4097653240314685
00585,0.0,0.0,1763,10597,0.42403912905137986
00586,0.0,0.0,5775,70370,0.41993340401677415
00587,0.028601978080727078,0.055613305613305616,3299,19789,0.4114585969946347
00588,0.0,0.0,262,18124,0.430106952029746
00589,0.004474665496819478,0.008909464121937372,2858,42936,0.4346078709932044
00590,0.0,0.0,122,0,0.4248804899980314
00591,0.009432835172473716,0.018689376536601375,3891,181990,0.42448767501628026
00592,0.0017138707334785766,0.003421876812434752,12316,22168,0.4195131929591298
00593,0.0022101589763474216,0.004410569892057105,218,77323,0.4367884009843692
00594,0.005306246209824136,0.010556477152767306,2283,17610,0.43290923902532086
00595,0.0,0.0,29,59593,0.4486830329988152
00596,0.00012398743593982476,0.0002479441299227241,739,23460,0.43258525896817446
00597,0.0013517925945275256,0.0026999354363265228,553,152784,0.42943525000009686
00598,0.0009251834947264541,0.0018486566428395365,7445,57467,0.4315468000131659
00599,0.0,0.0,1069,0,0.4097579380031675
00600,0.003024284553579489,0.0060303316682417535,3008,108097,0.4271051029791124
00601,0.0,0.0,689,1478,0.41061891900608316
00602,0.0,0.0,463,34,0.4134041389916092
00603,0.0,0.0,1040,55883,0.4251392300357111
00604,0.0008425984915431883,0.0016837782340862423,98,48602,0.4462225729948841
00605,0.0,0.0,535,24745,0.4083001440158114
00606,0.013279323130196169,0.026210587400864016,4936,57100,0.41573857702314854
00607,0.0,0.0,1874,2841,0.41014333500061184
00608,0.0,0.0,1290,3242,0.4278822990017943
00609,0.0,0.0,4220,10617,0.42385617102263495
00610,0.016638043552929863,0.03273149899994594,4156,69840,0.4311596600455232
00611,0.0,0.0,3885,3387,0.413351274037268
00612,0.005693981682682247,0.011323487634191332,4140,245783,0.4162062990362756
00613,0.0,0.0,22,49557,0.44072956102900207
00614,0.0,0.0,20,108545,0.4313610140234232
00615,0.0,0.0,2050,12877,0.41400986502412707
00616,0.004056942959867846,0.008081101352495705,3116,79546,0.430870276002679
00617,0.014322761162199512,0.028241032757243177,1837,117068,0.4329156749881804
00618,0.0,0.0,702,167,0.43096007697749883
00619,0.0,0.0,1965,0,0.4031070580240339
00620,0.0,0.0,599,0,0.41195236798375845
00621,0.0,0.0,2270,325,0.408354380982928
00622,0.0,0.0,1905,155,0.403881200007163
