frame,iou,dice,gt_px,pred_px,latency_s
00344,0.0,0.0,1423,59262,0.290818173030857
00345,0.0,0.0,9074,4432,0.2895785180153325
00346,0.0,0.0,13079,7290,0.29466844600392506
00347,0.0045322697606961565,0.009023641941887746,1326,15297,0.30153891298687086
00348,0.0,0.0,852,74094,0.2953812889754772
00349,0.0,0.0,3009,171,0.10099501197692007
00350,0.0,0.0,4402,3531,0.2912629130296409
00351,0.0,0.0,2572,0,0.0040705439751036465
00352,0.0,0.0,1414,2182,0.29235486598918214
00354,0.03349514563106796,0.06481916392672617,1896,10878,0.2906297479639761
00355,0.0009157255043427588,0.0018297754366509566,763,35307,0.2979337730212137
00356,0.0,0.0,4055,1845,0.25233750900952145
00357,0.0,0.0,1204,144,0.29185387602774426
00358,0.0,0.0,2064,911,0.26376178703503683
00359,0.0,0.0,632,977,0.23177906702039763
00362,0.0,0.0,3678,77676,0.30378758296137676
00363,0.0,0.0,3052,0,0.0037527340464293957
00364,0.0,0.0,223,34179,0.30101088900119066
00365,0.0,0.0,716,0,0.003854133014101535
00366,0.0,0.0,520,63910,0.2934255669824779
00367,0.0009558053798188522,0.0019097853765005456,1716,20276,0.295782845991198
00368,0.0,0.0,8936,898,0.09659221797483042
00369,0.0,0.0,9990,21693,0.2991513700108044
00370,0.0,0.0,337,11329,0.30490712297614664
00371,0.0,0.0,1485,41073,0.29351726901950315
00372,0.0,0.0,2953,14879,0.29633239400573075
00373,0.0,0.0,2345,51102,0.29699107503984123
00374,0.0,0.0,3283,51085,0.2860066589782946
00375,0.0,0.0,1069,0,0.004647606052458286
00376,0.0,0.0,1732,11,0.1565480189747177
00378,0.0,0.0,571,3158,0.29440331301884726
00379,0.0,0.0,7151,599,0.0665842320304364
00380,0.0,0.0,1324,117,0.13047063496196643
00381,0.0,0.0,2886,3299,0.2867625909857452
00382,0.0,0.0,497,6781,0.29229456203756854
00383,0.0,0.0,281,0,0.0038861880311742425
00384,0.0,0.0,245,40474,0.30036067601758987
00385,0.0,0.0,1779,2026,0.3072742670192383
00386,0.0,0.0,4163,1957,0.29748475697124377
00387,6.077549532028686e-05,0.00012154360376785171,227,65593,0.29155414702836424
00388,0.0,0.0,219,0,0.004106096981558949
00389,0.0,0.0,13925,61,0.05377525102812797
00390,0.0,0.0,384,0,0.0038451949949376285
00391,0.010592151719963683,0.020962267917748054,4297,5721,0.2936611979966983
00392,0.0,0.0,1651,850,0.2891361429938115
00393,0.0,0.0,8242,80,0.28934049903182313
00394,0.011222731284939683,0.02219635879956771,2206,142142,0.2936833809944801
00395,0.006322686322686323,0.012565922260563838,2359,28359,0.29589735297486186
00396,0.031048516164433673,0.060227071137129676,13294,9254,0.2975165079697035
00397,0.0,0.0,759,310,0.135266913974192
00398,0.0003921261077562544,0.0007839448102853559,40,25472,0.3046109080314636
00399,0.0,0.0,3630,2290,0.2976715689874254
00400,0.0,0.0,3888,64,0.29450274497503415
00401,0.0,0.0,4140,103,0.28999577002832666
00402,0.0,0.0,3102,43,0.2869473629980348
00403,0.0,0.0,4306,6544,0.3043095460161567
00404,0.0,0.0,541,43471,0.297577672987245
00405,0.0,0.0,72,0,0.003771402989514172
00406,0.0,0.0,237,34219,0.295167135016527
00407,0.0,0.0,3528,0,0.0039775429759174585
00409,0.0,0.0,2124,65564,0.2910213360446505
00410,0.0,0.0,3436,8610,0.28358763799769804
00411,0.0,0.0,2043,0,0.004021377011667937
00412,0.0,0.0,1143,637,0.3003012799890712
00413,0.0,0.0,349,214,0.0673787480336614
00414,0.0,0.0,3432,6013,0.281090629985556
00415,0.0,0.0,4075,61508,0.3018957159947604
00416,0.0,0.0,190,52974,0.3023824989795685
00417,0.0,0.0,1553,54,0.3047197930281982
00418,0.0,0.0,537,34295,0.30012908502249047
00419,0.014223059196669722,0.028047201387701254,2375,38556,0.29403498698957264
00420,0.0,0.0,1453,0,0.003963216033298522
00422,0.0,0.0,1825,0,0.003316940041258931
00423,0.0,0.0,8504,34078,0.2988437080057338
00424,0.0,0.0,4934,269,0.2674944360041991
00427,0.0,0.0,963,0,0.003576171991880983
00428,0.0,0.0,4503,20269,0.2934779610368423
00429,0.0,0.0,9993,11,0.05223768099676818
00430,0.00661831206090045,0.013149595992050742,9756,158310,0.29028565098997205
00431,0.008331035569385907,0.01652440572689806,3482,47715,0.2913319710060023
00432,0.000915024705667053,0.0018283764017552413,10239,22577,0.2946775209857151
00433,0.0,0.0,286,96230,0.2954342640005052
00434,0.0,0.0,3155,14610,0.295551952032838
00435,0.0,0.0,2092,54953,0.2985457410104573
00436,0.0,0.0,215,31285,0.30159550200914964
00437,0.0,0.0,2145,0,0.0038925710250623524
00438,0.0,0.0,3684,2468,0.27164490800350904
00439,0.0,0.0,3609,4124,0.28391207300592214
00440,0.0,0.0,10647,5046,0.2974648179952055
00441,0.0,0.0,1662,0,0.0038077899953350425
00442,0.0,0.0,882,199,0.22181766299763694
00443,0.0,0.0,532,0,0.004237023007590324
00444,0.0,0.0,8079,11247,0.28834947699215263
00445,0.0,0.0,464,167,0.1814740999834612
00446,0.004004214963119073,0.00797649034424853,662,27922,0.2945005370420404
00447,0.0,0.0,68,36283,0.3026403089752421
00448,0.013049975672482101,0.02576373522701933,1087,57212,0.2916670669801533
00449,0.0011182271017586662,0.0022339561332250205,301,9547,0.29071930202189833
00451,0.0,0.0,4693,269,0.2965648510144092
00452,0.0,0.0,1765,0,0.004813767038285732
00453,0.0,0.0,2120,71512,0.2939458819455467
00454,0.0,0.0,1997,57,0.11544098297599703
00455,0.0,0.0,1516,6937,0.2905861930339597
00456,0.004719207173194903,0.009394081728511038,1197,932,0.28852625901345164
00457,0.0,0.0,1072,0,0.0037968430551700294
00458,0.027049603453939648,0.052674385663501695,4299,105128,0.2888458620291203
00460,0.0,0.0,287,0,0.004263503011316061
00461,0.0,0.0,47,7167,0.2968677879543975
00462,0.0,0.0,1950,976,0.2953930619987659
00463,0.0,0.0,2157,548,0.20584358199266717
00464,0.0,0.0,562,3088,0.2893191059702076
00465,0.0,0.0,484,53,0.1381350769661367
00466,0.0006520013606984919,0.0013031530638261707,9878,25421,0.29583408596226946
00467,0.0,0.0,9720,0,0.004081440973095596
00468,0.00893572286744093,0.0177131657942395,644,39665,0.29942794295493513
00469,0.0,0.0,2748,4519,0.28791234496748075
00470,0.0,0.0,2552,30724,0.2918237869744189
00471,0.0,0.0,12070,4719,0.2964758269954473
00472,0.0,0.0,9495,0,0.0038366529624909163
00473,0.0,0.0,181,0,0.0031717389938421547
00474,0.0,0.0,452,11916,0.2963365250034258
00475,0.0,0.0,7894,0,0.004139330005273223
00476,0.0,0.0,2241,0,0.0036254829610697925
00478,0.0,0.0,249,25666,0.3025245540193282
00479,0.0,0.0,9037,19324,0.2992296539596282
00480,0.0,0.0,1538,0,0.004245184012688696
00481,0.0,0.0,2263,0,0.0037090900004841387
00482,0.0,0.0,961,2167,0.2839764139498584
00483,0.0,0.0,6204,0,0.004099782963749021
00484,0.0,0.0,302,42,0.12452151003526524
00485,9.627109941595533e-05,0.00019252366436707844,1420,29745,0.29693719994975254
00486,0.0019008870806376309,0.003794561129048364,193,89936,0.3009216709760949
00487,0.0,0.0,6542,40958,0.2964473470347002
00488,0.0,0.0,1437,3743,0.28036413801601157
00489,0.0,0.0,220,20324,0.30113528203219175
00490,0.0,0.0,1449,0,0.004154513997491449
00491,0.0,0.0,196,0,0.004228748031891882
00492,0.0,0.0,373,7883,0.3261572420015
00493,0.0,0.0,356,4707,0.2988036189926788
00494,0.00038878009445916366,0.00077725800647715,3969,65506,0.30295009101973847
00495,0.0013832418158192564,0.0027626622017580577,99,71571,0.2892411520006135
00496,0.0,0.0,517,15530,0.32674895302625373
00497,0.0,0.0,893,6,0.05264741997234523
00498,0.0,0.0,809,17113,0.2985251959762536
00500,0.0,0.0,2040,0,0.00517390004824847
00501,0.0,0.0,1873,0,0.0034898330341093242
00502,0.0,0.0,1031,5093,0.2928756389883347
00503,0.0,0.0,1856,0,0.2887742869788781
00504,0.0,0.0,468,1000,0.25475161999929696
00505,0.0,0.0,1728,10,0.16794878302607685
00506,0.0,0.0,2755,32,0.2956488779745996
00507,0.0,0.0,11424,0,0.00401864800369367
00508,0.0,0.0,9167,83,0.2817609640187584
00509,0.0,0.0,49,27428,0.3225325620151125
00510,0.0,0.0,33,18600,0.2958705329801887
00511,0.0,0.0,1473,0,0.003998834989033639
00512,0.0,0.0,494,52010,0.2923838410060853
00513,0.0,0.0,1516,1108,0.15544198598945513
00514,0.0,0.0,4684,2756,0.2937719179899432
00515,0.0,0.0,8768,11,0.08453736000228673
00516,0.0,0.0,3438,6660,0.2875949399895035
00518,0.0,0.0,10359,0,0.004175493959337473
00519,0.0,0.0,3463,7204,0.2925801079836674
00520,0.0,0.0,307,5294,0.29428068798733875
00521,0.0,0.0,2276,0,0.003822720027528703
00522,0.013838170286373247,0.027298578199052133,1996,40204,0.302574290020857
00523,0.0,0.0,1992,1290,0.1693587049958296
00524,0.0,0.0,2472,0,0.0040260389796458185
00525,0.0036020921740846736,0.007178327351393874,6142,14197,0.2934400390367955
00526,0.0,0.0,1964,105573,0.29011405701749027
00527,0.0,0.0,6157,0,0.004682391998358071
00528,0.0,0.0,363,22386,0.2922749640420079
00529,0.0014269571767978211,0.0028498477429061216,10437,127816,0.28297878097509965
00530,0.0,0.0,899,0,0.004567325988318771
00532,0.0,0.0,1666,13300,0.29322053998475894
00533,0.022357441740960368,0.043737035264081695,3502,121838,0.2979349919478409
00534,0.0,0.0,8756,0,0.003802147984970361
00535,0.0,0.0,3457,3867,0.28704059799201787
00536,0.0,0.0,1048,18224,0.3013771700207144
00537,0.0,0.0,792,132,0.19679036602610722
00538,0.0,0.0,22,27741,0.29500352102331817
00539,0.0,0.0,941,40423,0.30366776598384604
00540,0.0,0.0,3076,26704,0.2986220819875598
00541,0.0,0.0,2325,59293,0.2949713370180689
00542,0.0,0.0,871,11,0.05214326299028471
00543,0.0,0.0,748,116,0.21463016502093524
00544,0.0,0.0,744,61090,0.2917533980216831
