frame,iou,dice,gt_px,pred_px,latency_s
00248,0.6431211498973306,0.7828042989252687,2005,1996,0.4042992109898478
00249,0.36830102622576966,0.5383333333333333,1345,1055,0.40625061898026615
00250,0.0,0.0,40,0,0.4001159360050224
00252,0.0,0.0,26,0,0.3978783030179329
00254,0.5364264303401538,0.6982780558147426,5854,5935,0.39758588100085035
00255,0.32708403080013393,0.4929364278506559,2371,1593,0.41118494095280766
00256,0.5601601601601601,0.7180803284999359,6902,8684,0.4082819909672253
00257,0.37076438140267926,0.5409600459902271,1495,1984,0.3993800759781152
00258,0.39228295819935693,0.5635103926096998,554,312,0.40655216603772715
00259,0.4016042780748663,0.5730637161388783,1405,1216,0.40520613797707483
00260,0.5357030512739855,0.6976648914379353,2511,2371,0.4078345170128159
00261,0.5069012178619756,0.6727729885057471,2424,3144,0.40506128600100055
00262,0.4618578100674624,0.6318778842740504,1693,1124,0.39696058799745515
00263,0.4091959334565619,0.5807509427775045,3259,2840,0.4118958509643562
00264,0.39514348785871967,0.5664556962025317,1152,744,0.4042864500079304
00265,0.4996584487362603,0.6663629963973664,10001,14148,0.40741511998930946
00266,0.18316019682886822,0.3096118299445471,1724,440,0.39225622499361634
00267,0.0,0.0,280,0,0.3980010250234045
00268,0.5301456750540182,0.692934906390926,9716,12237,0.41334667295450345
00269,0.39701557564535456,0.5683767347575238,4739,8087,0.40602165303425863
00270,0.4492702448210923,0.6199951271014376,7673,4640,0.41383167903404683
00271,0.0,0.0,491,0,0.39784997497918084
00272,0.5275918219648996,0.6907497335070473,4953,3490,0.41045007697539404
00273,0.4550155118924509,0.6254442075337597,856,551,0.39868702297098935
00274,0.41830761043108033,0.5898686679174484,4544,6116,0.411570203024894
00275,0.6048780487804878,0.7537993920972644,1313,1319,0.39552255696617067
00276,0.653823926025814,0.7906814210832848,3685,4900,0.3980244640260935
00277,0.3507853403141361,0.5193798449612403,144,114,0.40923093201126903
00278,0.5625498007968127,0.7200407955124937,2589,3294,0.4039975019986741
00279,0.12121212121212122,0.21621621621621623,256,40,0.4006771920248866
00280,0.6842564326210205,0.8125323666494044,1814,2048,0.40709628799231723
00281,0.545142264566725,0.7056208053691275,10666,13174,0.4179304930148646
00282,0.1239067055393586,0.2204928664072633,548,223,0.4054509130073711
00283,0.5648148148148148,0.7218934911242604,4007,4274,0.40786438598297536
00284,0.4797638644491117,0.6484330047182477,10542,15527,0.4176662559621036
00285,0.4677101306384028,0.637333109413049,11310,12508,0.42118816095171496
00286,0.46274667740636327,0.6327092511013216,1950,1682,0.40392719104420394
00288,0.3439736893016057,0.5118756297682453,3390,3557,0.4120354810147546
00289,0.6801322071244951,0.8096174863387978,2158,2417,0.4124840649892576
00290,0.0,0.0,29,0,0.4061137200333178
00291,0.6304347826086957,0.7733333333333333,1556,2044,0.4042138459626585
00292,0.0,0.0,222,0,0.39893784397281706
00293,0.33677259595542713,0.5038592158073479,1611,1628,0.407918471028097
00294,0.1868583162217659,0.314878892733564,384,194,0.41167191200656816
00295,0.2245398773006135,0.3667334669338677,789,209,0.41048054496059194
00296,0.41369736233225357,0.5852700490998364,1593,1462,0.4052329430123791
00297,0.4086114101184069,0.580162005196393,3536,3007,0.40881106501910836
00298,0.11585365853658537,0.20765027322404372,562,170,0.40979034500196576
00299,0.41659133579027885,0.5881602199096799,9053,11319,0.4148514789994806
00300,0.49450878594249204,0.661767653149843,8247,6722,0.416977625049185
00301,0.6378676470588235,0.7789001122334456,3141,3987,0.4119904129765928
00302,0.22590361445783133,0.36855036855036855,786,435,0.4072267090086825
00303,0.550728622491064,0.7102836879432625,2361,3279,0.4004959790036082
00304,0.5139544290144263,0.6789562739335648,4796,6433,0.40919042605673894
00305,0.39364303178484106,0.5649122807017544,2417,2713,0.4103406029753387
00306,0.64230092941472,0.7821963903334354,3071,3467,0.40602245600894094
00307,0.2464436248682824,0.3954348515269999,5883,3580,0.40678064798703417
00308,0.0,0.0,384,0,0.4070298519800417
00309,0.1864406779661017,0.3142857142857143,222,128,0.4000335300224833
00310,0.3557536466774716,0.5248057381948595,775,898,0.4051405700156465
00311,0.5282643312101911,0.6913258661109664,1545,2294,0.40570236003259197
00312,0.0,0.0,41,0,0.39438635302940384
00313,0.5462184873949579,0.7065217391304348,78,106,0.39950772997690365
00314,0.5118104952355389,0.67708287096631,9455,13074,0.4074763029930182
00315,0.6029609690444145,0.7523089840470193,5321,6589,0.41803813696606085
00316,0.12571428571428572,0.2233502538071066,599,189,0.3853327009710483
00317,0.26405867970660146,0.41779497098646035,396,121,0.40389605704694986
00318,0.0,0.0,372,0,0.39053875202080235
00319,0.4460191746561067,0.6168924762179302,7274,10071,0.4186201430275105
00320,0.0,0.0,444,0,0.40021660400088876
00321,0.6621685606060606,0.7967525993448227,2883,4138,0.39794458699179813
00322,0.50041203131438,0.6670328161471921,2941,4342,0.40535700897453353
00323,0.5103385594183141,0.6757935910937265,8098,11843,0.4141558450064622
00324,0.2391304347826087,0.38596491228070173,239,160,0.4011718740221113
00325,0.35888212506917544,0.5282019955202606,2637,2274,0.41529433900723234
00326,0.3946784922394678,0.5659777424483307,1288,599,0.3958662829827517
00327,0.48773189706762415,0.6556717618664522,4479,5465,0.4097431779955514
00328,0.3895800933125972,0.5607162842753217,1166,621,0.3983892269898206
00329,0.0,0.0,23,0,0.3909691019798629
00330,0.44267854767921266,0.6136897902742567,9737,11958,0.3966950199683197
00331,0.4385245901639344,0.6096866096866097,399,654,0.3986060960451141
00332,0.4972206781545303,0.6641915723036941,2414,2973,0.3996537899947725
00333,0.4411931281857655,0.6122609379093529,3394,4240,0.3924481449648738
00334,0.0,0.0,140,0,0.3980469740345143
00335,0.4745762711864407,0.6436781609195402,65,109,0.4014448370435275
00336,0.5628371089536138,0.7202761000862813,2654,3141,0.39288330398267135
00337,0.46616541353383456,0.6358974358974359,338,247,0.42418574495241046
00338,0.6074235077746196,0.7557728312877054,4157,5457,0.40500622597755864
00339,0.27630375114364136,0.4329749103942652,2002,788,0.3933522669831291
00340,0.0,0.0,431,0,0.39876119402470067
00341,0.0,0.0,225,0,0.39588713902048767
00342,0.4876895804609021,0.6556335231034026,3241,4312,0.402687922003679
00343,0.3306122448979592,0.49693251533742333,1468,1140,0.4035602289950475
00344,0.42166755177907594,0.5932013447889428,1423,1254,0.3997245579957962
00345,0.5319260032821125,0.6944539124506988,9074,11463,0.41823353798827156
00346,0.5089036480893252,0.6745343199795867,13079,18273,0.4122444390086457
00347,0.1407142857142857,0.2467125860989355,1326,271,0.39788689999841154
00348,0.5886232481450948,0.7410482615464452,852,1075,0.4081787210307084
00349,0.6537591149107367,0.7906340276721909,3009,3568,0.4028464160510339
00350,0.5709370904325033,0.7268745437480446,4402,5187,0.41894319496350363
00351,0.5362404242781379,0.698120444955888,2572,2642,0.3981135570211336
00352,0.37062101910828027,0.5408074353761255,1414,2029,0.4040879129897803
00354,0.7244897959183674,0.8402366863905325,1896,2329,0.38997320900671184
00355,0.17263843648208468,0.29444444444444445,763,317,0.3885209939908236
00356,0.502020882452004,0.6684605897522143,4055,4864,0.402315926970914
00357,0.40337784760408485,0.5748670584942626,1204,2369,0.39911013800883666
00358,0.45192618970540627,0.6225195094760312,2064,2421,0.40633976797107607
00359,0.047839506172839504,0.09131075110456553,632,47,0.39450670196674764
00362,0.5840477077897875,0.7374117647058823,3678,4822,0.403426485019736
00363,0.41393939393939394,0.5855122160308616,3052,1614,0.39345866499934345
00364,0.18723404255319148,0.3154121863799283,223,56,0.3911583469598554
00365,0.6107634543178974,0.7583527583527584,716,571,0.4040384470135905
00366,0.11219512195121951,0.20175438596491227,520,164,0.3807724610087462
00367,0.2308316430020284,0.3750823994726434,1716,1318,0.40889818797586486
00368,0.4944829355914806,0.6617445054945055,8936,14360,0.40663205401506275
00369,0.49770456386713474,0.6646231518211323,9990,12194,0.39935934904497117
00370,0.2751677852348993,0.43157894736842106,337,233,0.39446109801065177
00371,0.2648709315375982,0.41881100266193433,1485,1896,0.40436921501532197
00372,0.7136186770428016,0.8328792007266121,2953,3653,0.4005404679919593
00373,0.661037394451146,0.7959331880900509,2345,3163,0.4053171970299445
00374,0.23947821806546887,0.38641779189833203,3283,1753,0.4004509579972364
00375,0.3535173642030276,0.5223684210526316,1069,451,0.3955975269782357
00376,0.45830337886412653,0.6285432585654425,1732,2325,0.39289745199494064
00378,0.11576626240352811,0.2075098814229249,571,441,0.3960834299796261
00379,0.47103155911446065,0.6404098623118796,7151,8464,0.4080914960359223
00380,0.2682926829268293,0.4230769230769231,1324,756,0.3969712220132351
00381,0.5348055688910226,0.6969033468877073,2886,3508,0.4022710350109264
00382,0.41836734693877553,0.5899280575539568,497,337,0.3869981730240397
00383,0.0,0.0,281,0,0.39389429602306336
00384,0.050980392156862744,0.09701492537313433,245,23,0.4020842839963734
00385,0.4452856159669649,0.6161904761904762,1779,2421,0.39385426801163703
00386,0.6335982879853256,0.7757088050902966,4163,6524,0.40134833799675107
00387,0.10236220472440945,0.18571428571428572,227,53,0.39596840197918937
00388,0.0,0.0,219,0,0.39820933900773525
00389,0.5287125091441112,0.6917095346333293,13925,19511,0.4100300769787282
00390,0.17850953206239167,0.3029411764705882,384,296,0.4001557489973493
00391,0.5368833911600543,0.698665096191598,4297,5891,0.4090490480302833
00392,0.5012722646310432,0.6677966101694915,1651,1889,0.3988318690098822
00393,0.47111004555262526,0.6404823989569752,8242,10166,0.4108376509975642
00394,0.4998283556470992,0.6665140764476997,2206,2163,0.38915473100496456
00395,0.3947107438016529,0.5660109030575966,2359,1860,0.38679719099309295
00396,0.5841007727320843,0.7374540594721015,13294,16636,0.4046048899763264
00397,0.37749401436552277,0.5480880648899189,759,967,0.40218859602464363
00398,0.0,0.0,40,0,0.3961063859751448
00399,0.6079207920792079,0.7561576354679803,3630,3678,0.40463552600704134
00400,0.2463768115942029,0.3953488372093023,3888,2734,0.40752910199807957
00401,0.3894736842105263,0.5606060606060606,4140,2988,0.4065534410183318
00402,0.525352409004839,0.6888275862068965,3102,4148,0.4040498770191334
00403,0.5222303741746148,0.6861384229805283,4306,6068,0.42425028199795634
00404,0.06293706293706294,0.11842105263157894,541,67,0.40113429800840095
00405,0.0,0.0,72,0,0.40300503897015005
00406,0.0,0.0,237,0,0.3985367020359263
00407,0.5693739424703892,0.7256064690026954,3528,3892,0.41173658304614946
00409,0.6852505292872265,0.8132328308207705,2124,2652,0.40875537000829354
00410,0.621035400040925,0.766220651350669,3436,4486,0.3980514130089432
00411,0.3538886332259549,0.5227736233854521,2043,899,0.40139517199713737
00412,0.2674616695059625,0.4220430107526882,1143,1089,0.39739416097290814
00413,0.5515587529976019,0.7109737248840804,349,298,0.3947623780113645
00414,0.6386773983032412,0.7795035178547723,3432,4101,0.40676057897508144
00415,0.5889334962471635,0.7412940788750961,4075,5028,0.40462267003022134
00416,0.18840579710144928,0.3170731707317073,190,56,0.40236508700763807
00417,0.5028925619834711,0.6692328842452571,1553,2084,0.39513908699154854
00418,0.41256366723259763,0.5841346153846154,537,295,0.39472013601334766
00419,0.3654753877275792,0.5353086419753087,2375,1675,0.39962605299660936
00420,0.34050632911392403,0.5080264400377715,1453,665,0.3826373639749363
00422,0.13041154462854088,0.23073286052009456,1825,290,0.3956055029993877
00423,0.4173650226679489,0.5889308907628187,8504,12130,0.4086241340264678
00424,0.5192962542565267,0.6836010459469556,4934,5774,0.40984945301897824
00427,0.29941860465116277,0.4608501118568233,963,378,0.39954576699528843
00428,0.5842450765864332,0.7375690607734806,4503,5633,0.40646106004714966
00429,0.4377850581358001,0.6089714949513002,9993,12389,0.4140967310522683
00430,0.4295086184718292,0.6009178439665257,9756,12470,0.4107425469555892
